时间t(s),动能T(J),势能V(J),机械能E(J),波浪输入功率Pin(W),垂荡兴波耗散bh_zdotf2(W),纵摇兴波耗散btheta_thetadotf2(W),直线PTO耗散Pl(W),旋转PTO耗散Ptheta(W),总耗散Pd(W),累计输入功Win(J),累计耗散Wdiss(J),能量残差E-(Win-Wdiss)(J)
105.2,3574.129309,845.5449412,4419.67425,-591.6950506,526.8553023,14.82874126,53.62110023,0.02817929178,595.3333231,46561.69996,42142.02571,8.563802112e-09
105.4,4229.568765,38.78853185,4268.357297,452.4522736,626.3259686,14.74380517,76.84384887,0.02818826643,717.9418109,46544.11358,42275.75629,8.527422324e-09
105.6,3935.991855,385.8939289,4321.885784,1460.818484,584.6721231,11.55579031,84.39927306,0.02226911087,680.6494556,46740.25799,42418.37221,8.562892617e-09
105.8,2825.295709,1731.378016,4556.673725,1975.382952,420.698033,6.659693291,72.85114659,0.01300339314,500.2218763,47094.9949,42538.32118,8.64656613e-09
106,1399.416514,3467.381839,4866.798353,1761.833332,208.6888066,2.182642504,47.4249642,0.00440014346,258.3008134,47481.09401,42614.29566,8.577444532e-09
106.2,303.4817476,4808.520202,5112.001949,915.996833,44.78544149,0.04642907638,19.64891068,0.0001336919318,64.48091494,47756.90117,42644.89922,8.581082511e-09
106.4,33.82333356,5147.465661,5181.288995,-179.3929696,3.408794968,1.12705452,2.131081508,0.001942235018,6.66887323,47830.58892,42649.29993,8.531060303e-09
106.6,713.0739569,4330.214459,5043.288416,-1028.091507,103.4876533,4.881360355,2.839586122,0.008890312501,111.2174901,47701.85218,42658.56376,8.581082511e-09
106.8,2034.322438,2726.211654,4760.534092,-1245.351654,299.8212453,9.601729043,21.48128147,0.01781199816,330.9220679,47462.12088,42701.58679,8.570168575e-09
107,3399.792775,1061.371426,4461.164201,-732.5305672,503.5202985,13.18070519,49.62561174,0.02472778653,566.3513432,47253.16205,42791.99784,8.598362911e-09
107.2,4191.374943,89.47113315,4280.846076,277.9356207,622.2822064,14.04267533,74.52179877,0.02660017259,710.8732807,47202.81623,42921.97015,8.611095836e-09
107.4,4050.526402,250.7187369,4301.245139,1327.685719,602.2483814,11.82900485,84.88073664,0.02264995913,698.9807728,47366.99811,43065.75297,8.563802112e-09
107.6,3040.728277,1472.214419,4512.942696,1940.140162,452.4575881,7.536568426,75.99904266,0.01465846905,536.0078576,47704.27217,43191.32947,8.545612218e-09
107.8,1618.830947,3200.808666,4819.639613,1836.639812,240.7891757,3.05538389,51.89871771,0.006136691934,295.749414,48094.56096,43274.92135,8.536517271e-09
108,428.201321,4653.569897,5081.771218,1063.002605,63.21610369,0.318451254,23.50861148,0.000745842544,87.04391227,48393.53754,43311.76632,8.56925908e-09
108.2,7.35137174,5172.431874,5179.783245,-30.96372807,0.2975916214,0.4465472812,3.710039135,0.0006803977326,4.454858436,48498.06426,43318.28102,8.588358469e-09
108.4,546.0591894,4522.327349,5068.386539,-949.8163496,80.63896934,3.267945488,1.493117864,0.005730960985,85.40576366,48393.01172,43324.62519,8.563802112e-09
108.6,1799.492228,2997.684582,4797.17681,-1277.000321,267.8967116,7.420864767,17.87560074,0.01343120518,293.2066083,48158.21197,43361.03516,8.614733815e-09
108.8,3199.23958,1289.000106,4488.239686,-863.7876618,477.2337322,10.98366087,45.43746256,0.02020421162,533.6750599,47932.36017,43444.12048,8.559254638e-09
109,4110.913151,169.9471766,4280.860327,103.0566891,613.7729777,12.34291407,71.68413179,0.02297933052,697.8230028,47850.19614,43569.33581,8.579263522e-09
109.2,4121.551973,146.8301129,4268.382086,1185.647543,615.6158307,10.9074683,84.71349607,0.02054929282,711.2573443,47981.42358,43713.04149,8.61382432e-09
109.4,3226.57881,1229.259976,4455.838786,1893.251475,481.9160034,7.351347664,78.61564199,0.01406569864,567.8970587,48299.05749,43843.2187,8.620190783e-09
109.6,1831.623443,2925.965415,4757.588859,1904.663532,273.2735995,3.284605074,56.15493601,0.006467244013,332.7196079,48691.57024,43933.98138,8.676579455e-09
109.8,568.4717727,4467.586384,5036.058157,1213.91344,84.26644818,0.5097277571,27.51700558,0.001117631107,112.2942992,49013.36399,43977.30583,8.690221875e-09
110,8.651605931,5155.410331,5164.061937,133.2174354,0.572801114,0.2053781452,5.688861329,0.0002808891067,6.467321478,49150.72314,43986.66121,8.676579455e-09
110.2,404.5230064,4677.950864,5082.473871,-848.2487015,60.12826053,2.406904657,0.5682408478,0.004124611825,63.10753065,49073.37096,43990.89709,8.718416211e-09
110.4,1575.199774,3251.898259,4827.098033,-1285.844999,235.930016,6.013588762,14.47475328,0.01069189367,256.4290499,48848.25996,44021.16193,8.698407328e-09
110.6,2988.904049,1523.635856,4512.539905,-980.9192338,448.2836083,9.31096222,41.09901493,0.01683739091,498.7104228,48609.32467,44096.78476,8.702045307e-09
110.8,4004.277986,276.0749141,4280.3529,-70.94086363,600.9356046,10.76321975,68.36575403,0.01968593072,680.0842643,48496.87344,44216.52054,8.696588338e-09
111,4161.148284,73.78321524,4234.931499,1032.56311,624.7060824,9.71138683,83.91112277,0.01794135995,718.3465334,48594.05658,44359.12508,8.745701052e-09
111.2,3388.907721,1007.281945,4396.189666,1830.220552,508.8383953,6.660431934,80.6890407,0.01245113863,596.2003191,48889.18397,44492.9943,8.785718819e-09
111.4,2038.131622,2652.343753,4690.475375,1960.883751,305.8582504,3.029654823,60.16390316,0.005779671172,369.057588,49280.96902,44590.49365,8.739334589e-09
111.6,721.2586457,4262.602561,4983.861207,1365.191698,107.7485395,0.4870977009,31.64292679,0.0009994384871,139.8795635,49624.34086,44640.47966,8.721144695e-09
111.8,34.73197361,5108.024318,5142.756292,312.5464612,4.250275243,0.1776568159,8.052926942,0.0002646122359,12.48112361,49796.0957,44653.33941,8.70659278e-09
112,288.6659227,4805.736014,5094.401936,-720.7376686,42.19708275,2.200307086,0.07849950253,0.003825548914,44.47971489,49750.67045,44656.26852,8.681126928e-09
112.2,1366.571903,3493.28215,4859.854053,-1266.969038,204.3127791,5.57258154,11.32029368,0.00993373903,221.215588,49540.78869,44680.93463,8.703864296e-09
112.4,2778.601251,1765.903808,4544.505058,-1078.737112,417.0703464,8.694895466,36.66761957,0.01567332717,462.4485347,49293.62818,44749.12312,8.672941476e-09
112.6,3883.976931,406.4435649,4290.420496,-240.8894423,584.0345187,10.09736545,64.62067596,0.01832812029,658.7708883,49153.29244,44862.87195,8.662937034e-09
112.8,4181.616577,30.44019559,4212.056773,867.8505215,629.5643018,9.122835821,82.50664787,0.01664820352,721.2104337,49215.61992,45003.56315,8.697497833e-09
113,3537.140472,807.3149002,4344.455372,1746.240794,533.0675889,6.230608494,82.22315053,0.01142950211,621.5327774,49484.83091,45140.37554,8.742063073e-09
113.2,2243.428088,2383.937541,4627.365629,1997.289883,338.2949989,2.781229004,63.90570843,0.005139166904,404.9870755,49871.62626,45244.26063,8.726601664e-09
113.4,887.4405655,4045.046573,4932.487139,1507.815249,133.4805111,0.4024916643,35.85932521,0.0007617614973,169.7430898,50233.59122,45301.10409,8.742972568e-09
113.6,83.86766884,5037.638612,5121.506281,499.561846,11.346999,0.230270099,10.78881742,0.0004020934438,22.36648862,50439.61579,45318.10951,8.755705494e-09
113.8,196.4586063,4912.205919,5108.664526,-571.2038268,27.10843902,2.375905614,0.03958463502,0.004293890985,29.52822316,50429.18251,45320.51798,8.684764907e-09
114,1173.35625,3726.191013,4899.547263,-1220.141703,173.4925123,5.86787451,8.459975255,0.01067695045,187.831039,50239.70511,45340.15785,8.754795999e-09
114.2,2570.958891,2017.587307,4588.546197,-1153.890122,384.0815105,9.096930847,32.21181733,0.01660439319,425.4068631,49989.56575,45401.01956,8.785718819e-09
114.4,3755.318306,560.8327691,4316.151075,-402.6289111,563.434004,10.56119434,60.51749646,0.01931064585,634.5320055,49824.54444,45508.39337,8.8748493e-09
114.6,4189.636827,15.76447681,4205.401303,693.7587099,630.323274,9.567810112,80.5477882,0.01750841587,720.4563808,49851.88888,45646.48758,8.893948689e-09
114.8,3677.496806,628.7534675,4306.250274,1639.576355,554.5020637,6.565609765,83.23324086,0.01201109144,644.3129254,50091.849,45785.59872,8.923962014e-09
115,2451.638019,2121.366766,4573.004785,2007.561835,370.3537096,2.951252613,67.36650068,0.005384326689,440.6768472,50468.58232,45895.57753,8.947608876e-09
115.2,1068.184504,3816.844533,4885.029038,1632.022055,161.2712889,0.4331768618,40.14024325,0.0007772311696,201.8454863,50844.51484,45959.4858,9.012183e-09
115.4,154.407045,4946.920374,5101.327419,683.5336822,21.86484327,0.2425958962,13.8816246,0.0004647754496,35.98952854,51082.58607,45981.25865,9.07402864e-09
115.6,124.4224125,4999.879036,5124.301449,-408.4774486,15.12638951,2.554273107,0.4663781083,0.004772654286,18.15181338,51108.20868,45983.90723,9.051291272e-09
115.8,991.6586733,3952.183008,4943.841682,-1150.137087,143.9467881,6.387098294,5.944037194,0.01188750458,156.2898111,50942.92551,45999.08383,9.011273505e-09
116,2362.974583,2278.853767,4641.82835,-1206.486935,349.8618581,10.03672985,27.80673565,0.01865354156,387.7239772,50694.57046,46052.74211,9.10313247e-09
116.2,3616.970441,738.0639728,4355.034413,-552.7760268,539.5674905,11.84853785,56.13421672,0.02200363469,607.5722487,50508.42293,46153.38852,9.100403986e-09
116.4,4185.600287,27.63862279,4213.23891,514.6689031,627.1757317,10.98039168,78.09178242,0.02037601721,716.2682819,50501.48129,46288.24238,9.064933693e-09
116.6,3811.471485,469.0847418,4280.556226,1512.772108,573.0736474,7.804986302,83.74139927,0.01446503941,664.634498,50709.59268,46429.03645,9.065843187e-09
116.8,2664.319666,1862.189453,4526.50912,1990.344519,401.804988,3.761923331,70.53486935,0.006950234393,476.108731,51071.33352,46544.8244,9.113136912e-09
117,1263.995094,3575.90399,4839.899084,1732.067747,190.9055513,0.7189452565,44.45795528,0.001310556276,236.0837623,51455.89108,46615.99199,9.068571671e-09
117.2,244.9377388,4834.223805,5079.161544,855.5940913,35.7737557,0.1267312479,17.3123075,0.0002505429689,53.21304499,51722.29071,46643.12916,9.045834304e-09
117.4,68.8586456,5067.541142,5136.399788,-242.0368797,6.494338582,2.349636988,1.369877434,0.004450209068,10.21830321,51783.15101,46646.75122,9.036739357e-09
117.6,815.7256189,4170.402073,4986.127691,-1064.272098,116.1559289,6.479726596,3.821268619,0.0122135583,126.4691377,51644.13,46658.00231,9.076757124e-09
117.8,2147.630454,2549.064695,4696.695149,-1239.725258,314.9825773,10.72571456,23.52930542,0.02019024433,349.2577876,51401.24981,46704.55467,9.075847629e-09
118,3461.815775,937.4529213,4399.268696,-690.0000783,512.9073195,13.20857217,51.55306503,0.02486002948,577.6938167,51197.35649,46798.08779,9.04128683e-09
118.2,4163.526758,64.91375148,4228.44051,335.1860447,620.3485274,12.80904957,75.20049891,0.02411945322,708.3821953,51157.45209,46929.01158,9.048562788e-09
118.4,3935.168786,326.1866561,4261.355442,1371.32388,588.7279737,9.684510535,83.77248442,0.01825483214,682.2032235,51332.17138,47070.81594,9.070390661e-09
118.6,2879.986515,1602.901301,4482.887817,1949.467836,432.4058722,5.217438286,73.39881341,0.009853625168,511.0319776,51674.96036,47192.07255,9.091309039e-09
118.8,1475.307239,3317.281859,4792.589098,1808.37604,222.1311806,1.41182187,48.78064909,0.00267957038,272.3263311,52063.24382,47270.65472,9.106770449e-09
119,356.5675764,4693.651046,5050.218622,1012.473603,52.99678556,0.002683861952,21.05546051,4.125679877e-06,74.05493406,52353.96044,47303.74182,9.094947018e-09
119.2,29.87093737,5109.350896,5139.221833,-77.62925044,1.414793404,1.675836926,2.754414448,0.003136866318,5.848181644,52448.30789,47309.08605,9.053110261e-09
119.4,643.1013536,4376.322722,5019.424076,-968.5853121,90.57741614,5.749176945,2.135347979,0.01081595137,98.47275701,52336.39827,47316.97419,8.988536138e-09
119.6,1919.080935,2826.0348,4745.115735,-1257.657187,280.0130795,10.4626835,19.45386153,0.0197404339,309.9493649,52101.64066,47356.52492,8.953065844e-09
119.8,3280.941471,1159.442275,4440.383747,-814.8649974,483.938148,13.75249987,46.85590045,0.02601720208,544.5725655,51882.90529,47442.52155,9.044015314e-09
120,4112.963122,129.9296101,4242.892732,158.437385,610.0813295,14.16670397,71.93631967,0.02688429289,696.2112374,51811.62607,47568.73334,9.109498933e-09
120.2,4038.916075,202.6647095,4241.580784,1220.95759,601.409823,11.51474973,83.35097188,0.02194423162,696.2974888,51952.32219,47710.74141,9.143150237e-09
120.4,3092.080407,1344.383379,4436.463786,1891.361228,461.890204,6.959306068,75.94360266,0.01335498083,544.8064677,52273.44989,47836.9861,9.14769771e-09
120.6,1700.134985,3038.579059,4738.714045,1866.141544,254.6508895,2.50686687,53.0709073,0.004888010973,310.2335516,52661.75104,47923.037,9.193172446e-09
120.8,491.8106738,4519.130975,5010.941648,1156.866715,73.39886983,0.1216514427,25.07776903,0.000267374419,98.59855768,52973.57486,47962.63321,9.218638297e-09
121,12.7476033,5116.669805,5129.417409,84.75279282,0.0328843807,0.8560055049,4.615507276,0.001525166052,5.505922328,53099.92271,47970.5053,9.270479495e-09
121.2,478.9858919,4561.077425,5040.063317,-864.8963455,67.62455128,4.384030186,0.9218619722,0.008103240589,72.93854668,53015.77118,47975.70786,9.270479495e-09
121.4,1679.456004,3103.422227,4782.878232,-1262.435684,245.497826,9.146077131,15.6485559,0.0171003154,270.3095593,52791.35953,48008.4813,9.297764336e-09
121.6,3071.46281,1402.304979,4473.767788,-928.3325988,453.1361176,13.0398797,42.12058818,0.02455478761,508.3211402,52560.35192,48086.58413,9.268660506e-09
121.8,4025.944438,226.0855936,4252.030032,-14.33982022,596.6114497,14.3508445,68.35910912,0.02719359341,679.3485969,52459.3029,48207.27287,9.198629414e-09
122,4111.645395,105.6391795,4217.284574,1065.302798,611.0544944,12.50802214,82.49890587,0.02387132927,706.0852937,52565.8354,48348.55082,9.220457287e-09
122.2,3289.818922,1094.577455,4384.396377,1821.451907,489.9646143,8.330709497,78.1506782,0.01606324367,576.4620652,52863.51326,48479.11688,9.244104149e-09
122.4,1931.553718,2745.232873,4676.786591,1911.502605,288.1190312,3.65819598,57.28512329,0.00719783899,349.0695484,53249.3005,48572.51391,9.254108591e-09
122.6,649.9860317,4311.154719,4961.140751,1294.463709,96.78065885,0.5299411281,29.33732435,0.001130844773,126.6490552,53580.22232,48619.08157,9.222276276e-09
122.8,23.27617102,5084.512131,5107.788302,249.495847,2.425186057,0.2826763172,6.938572939,0.0004419669409,9.646877281,53738.10182,48630.31352,9.265932022e-09
123,333.5273495,4715.887816,5049.415166,-750.4604303,47.65097584,2.965914921,0.2062674222,0.005310435543,50.82846861,53683.06916,48633.65399,9.228642739e-09
123.2,1439.556693,3371.977623,4811.534316,-1252.764093,211.9395975,7.333203657,12.17283594,0.01346314198,231.4591003,53471.62392,48660.0896,9.246832633e-09
123.4,2840.907644,1660.020665,4500.928309,-1029.973606,420.9547855,11.40838343,37.41854154,0.02120879887,469.8029193,53231.07469,48730.14638,9.279574442e-09
123.6,3904.084796,353.2172469,4257.302043,-182.8372105,580.1653497,13.37002887,64.52437986,0.02508861288,658.084847,53101.92205,48844.62001,9.290488379e-09
123.8,4148.738388,41.29541515,4190.033803,905.2430009,617.5854485,12.35751991,81.23499682,0.02340392484,711.2013691,53174.25942,48984.22562,9.295945347e-09
124,3464.505584,864.1490042,4328.654588,1741.683694,516.3102901,8.840576003,79.99759807,0.01694316298,605.1654074,53446.97589,49118.32131,9.33323463e-09
124.2,2160.608794,2448.862022,4609.470816,1947.646762,322.1439044,4.392167819,61.37386876,0.008594094391,387.9185351,53828.23045,49218.75964,9.376890375e-09
124.4,825.9072907,4078.48011,4904.387401,1429.548172,122.8779108,0.972709874,33.78385391,0.002027783901,157.6365023,54176.99337,49272.60596,9.368704923e-09
124.6,62.72862348,5016.160817,5078.889441,421.5250427,8.594504303,0.05079636127,9.698594598,5.290806651e-05,18.34394817,54366.86641,49287.97697,9.383256838e-09
124.8,214.7865857,4838.156621,5052.943207,-620.3919996,30.9416553,1.95548206,0.002898495018,0.00337940512,32.90341526,54343.30706,49290.36385,9.387804312e-09
125,1212.097979,3625.154525,4837.252504,-1224.560878,179.7895449,5.74717881,9.07605927,0.0103385163,194.6231215,54148.35786,49311.10535,9.382347343e-09
125.2,2602.890014,1925.564703,4528.454717,-1117.159665,387.8177885,9.658585558,32.81343978,0.01767129274,430.3074851,53901.67731,49373.22259,9.416908142e-09
125.4,3757.975979,507.4430237,4265.419003,-346.1988782,560.9564696,11.9006525,60.48259872,0.02201716726,633.361738,53746.43724,49481.01824,9.522409528e-09
125.6,4155.163558,11.24871271,4166.412271,740.031203,620.9176911,11.46685576,79.57476362,0.02142450496,711.980735,53784.55157,49618.1393,9.570612747e-09
125.8,3615.145518,660.4164936,4275.562011,1650.388189,540.5900112,8.573955985,81.45891752,0.01620370731,630.6390884,54030.53849,49754.97647,9.535142453e-09
126,2382.306901,2160.540408,4542.847308,1973.016021,356.2951818,4.545235661,65.28312317,0.008747972765,426.1322886,54404.90037,49862.05306,9.578798199e-09
126.2,1014.011101,3832.675516,4846.686617,1561.726729,151.3662334,1.195837732,38.35980886,0.002416924541,190.9242969,54770.03669,49923.35007,9.586074157e-09
126.4,128.493775,4920.426446,5048.920221,602.2913977,18.47044266,0.004036573247,12.86070303,2.666649713e-07,31.33518253,54992.46468,49943.54446,9.597897588e-09
126.6,125.3742717,4931.949599,5057.32387,-471.4056299,17.71001318,1.446024697,0.314968293,0.00246230302,19.47346848,55003.21356,49945.88969,9.538780432e-09
126.8,1005.126571,3862.245524,4867.372094,-1173.494269,149.4434558,4.793807153,6.397155384,0.008532762256,160.6429511,54829.07068,49961.69859,9.5442374e-09
127,2369.075869,2195.26938,4564.345249,-1185.866824,354.1173941,8.462792694,28.36098178,0.01531917214,390.9564878,54580.52978,50016.18453,9.549694369e-09
127.2,3599.854412,684.9521574,4284.806569,-502.1610857,539.1883299,10.7452678,56.27945005,0.01965016653,606.2326979,54401.86923,50117.06266,9.526047506e-09
127.4,4140.667867,14.18788106,4154.855748,569.1835442,620.9657834,10.59202118,77.5315175,0.0195296403,709.1088517,54405.92049,50251.06474,9.59062163e-09
127.6,3747.070735,486.0087949,4233.07953,1544.247962,562.4594011,8.08537668,82.50780652,0.0150371634,653.0676215,54623.02226,50389.94273,9.646100807e-09
127.8,2597.407657,1886.600906,4484.008563,1982.389688,390.1155221,4.390375485,68.95618837,0.008268585881,463.4703545,54987.25461,50503.24604,9.609721019e-09
128,1212.0086,3582.094533,4794.103133,1685.535699,181.8703037,1.210506932,43.00215052,0.002352452168,226.0853136,55366.19734,50572.09421,9.696123016e-09
128.2,217.7197559,4805.339729,5023.059485,787.872615,31.9148532,0.0005146705664,16.38151675,1.87754266e-07,48.2968848,55620.77612,50597.71664,9.716131899e-09
128.4,64.29688815,5002.952467,5067.249355,-304.6760349,8.100189618,1.298398882,1.135391352,0.002258457248,10.53623831,55668.1464,50600.89704,9.742507245e-09
128.6,820.9531254,4085.653442,4906.606567,-1097.880254,121.2430247,4.482344121,4.165128835,0.008035632811,129.8985333,55519.17966,50612.57309,9.769792086e-09
128.8,2145.093293,2468.654265,4613.747558,-1232.642299,320.217552,8.062345685,24.10943697,0.01461643896,352.4039511,55273.58993,50659.84237,9.817085811e-09
129,3437.376599,883.8064276,4321.183027,-647.4187369,515.0614192,10.37078978,51.95679652,0.01892424624,577.4079298,55074.88695,50753.70392,9.826180758e-09
129.2,4112.9549,48.47418755,4161.429088,393.8442278,617.6549864,10.33354359,75.11792386,0.01894755569,703.1254014,55045.50995,50884.08087,9.837094694e-09
129.4,3866.164648,340.923734,4207.088382,1420.941581,581.5809607,7.96667289,83.11815084,0.01467276546,672.6804572,55231.46554,51024.37716,9.797076927e-09
129.6,2808.894775,1629.101555,4437.99633,1969.939776,423.135,4.370200666,72.33604913,0.008093048092,499.8493429,55581.50548,51143.50915,9.728864825e-09
129.8,1419.991808,3330.307454,4750.299262,1792.931497,213.9762325,1.221414089,47.64460481,0.002288446566,262.8445399,55970.26958,51219.97032,9.751602192e-09
130,328.5603596,4674.814733,5003.375093,970.1662678,48.73080148,0.0002753719486,20.21100555,5.476168774e-08,68.94208245,56254.94132,51251.56623,9.775249055e-09
130.2,29.19571003,5054.197907,5083.393617,-126.1714111,2.192962184,1.303103187,2.448176409,0.002355123708,5.946596903,56339.8071,51256.41349,9.787072486e-09
130.4,658.0231616,4296.759216,4954.782378,-1000.190849,95.48055226,4.561078299,2.40013364,0.008332449462,102.4500966,56219.53019,51264.74781,9.765244613e-09
130.6,1930.943382,2745.380804,4676.324186,-1256.485902,286.4597904,8.295109706,20.10070797,0.01521872454,314.8708268,55981.5689,51305.24472,9.702489479e-09
130.8,3272.102933,1102.495815,4374.598747,-778.9195826,488.7821842,10.79257034,47.55404571,0.01985128189,547.1486515,55766.63992,51392.04117,9.78798198e-09
131,4074.513616,112.2534237,4186.76704,216.8505859,610.9338739,10.89690802,72.34785437,0.02007931533,694.1987156,55705.09878,51518.33174,9.775249055e-09
131.2,3974.894243,223.6680565,4198.562299,1280.874088,597.6392632,8.547471723,83.26685823,0.0157713445,689.4693645,55858.00288,51659.44058,9.77433956e-09
131.4,3018.308146,1387.21599,4405.524136,1932.358053,454.8867798,4.819275826,75.36790919,0.008900565219,535.0828654,56189.50721,51783.98307,9.785253496e-09
131.6,1637.992263,3077.014725,4715.006988,1877.068087,247.2455124,1.440225688,52.22011692,0.002660038204,300.9085151,56583.07652,51868.06953,9.737959772e-09
131.8,459.3997274,4528.659322,4988.05905,1140.362168,68.67346783,0.002907120604,24.29460625,5.109532447e-06,92.97098631,56894.18243,51906.12338,9.755240171e-09
132,17.07238292,5085.166103,5102.238486,55.69029895,0.01371428416,1.229857758,4.230111206,0.002287128636,5.475970377,57015.65396,51913.41548,9.799805412e-09
132.2,512.486694,4494.477399,5006.964093,-886.2389715,72.40542547,4.629818801,1.114834396,0.008607063706,78.15868573,56926.1268,51919.1627,9.751602192e-09
132.4,1722.553523,3023.818096,4746.371619,-1259.402181,253.1702864,8.706507851,16.37161788,0.01619396207,278.2646061,56699.68112,51953.3095,9.696123016e-09
132.6,3100.316546,1339.024023,4439.340568,-895.1254544,460.5724509,11.63024091,43.10963824,0.02164707574,515.3339771,56472.31282,52032.97226,9.664290701e-09
132.8,4022.397274,203.3279106,4225.725185,41.67563003,600.7867676,12.07037656,69.23825058,0.02248366579,682.1178784,56380.40794,52154.68275,9.699760994e-09
133,4071.251287,131.8562103,4203.107498,1127.159215,610.3557014,9.810202209,82.93609721,0.01828873504,703.1202895,56499.05309,52295.9456,9.751602192e-09
133.2,3224.448016,1158.228283,4382.676299,1870.33516,484.9224543,5.861367851,78.00163512,0.01093685144,568.7963941,56808.08677,52425.41047,9.77433956e-09
133.4,1865.183366,2819.000969,4684.184335,1935.18788,281.2289999,2.020148696,56.66324111,0.003773343607,339.916163,57201.24399,52517.05965,9.801624401e-09
133.6,609.1119095,4363.147696,4972.259606,1292.649481,91.46145461,0.06124314103,28.57532724,0.0001147060149,120.0981397,57534.25016,52561.99056,9.80344339e-09
133.8,25.75490611,5091.886197,5117.641103,233.6732816,1.540932847,0.9314987369,6.452478188,0.00174159897,8.926651372,57690.09859,52572.45749,9.77433956e-09
134,380.5452105,4675.091272,5055.636483,-762.490233,52.23086703,4.309517223,0.3157964126,0.00806850939,56.86424917,57631.97424,52576.33776,9.717041394e-09
134.2,1514.334693,3301.024115,4815.358808,-1245.193097,220.6666114,8.734646,12.95516931,0.01637449137,242.3728012,57419.87986,52604.52105,9.707036952e-09
134.4,2915.047573,1591.474236,4506.521809,-996.3045869,430.6777984,12.25281121,38.66240933,0.02300268532,481.6160217,57183.44834,52676.92653,9.710674931e-09
134.6,3949.207062,320.5686589,4269.775721,-128.8640536,587.2445412,13.29228713,65.81075575,0.02499702754,666.3725811,57063.25293,52793.47721,9.756149666e-09
134.8,4148.645129,64.41529897,4213.060428,964.1606788,619.5013661,11.37605975,82.11522941,0.02144182833,713.0140971,57147.18146,52934.12103,9.783434507e-09
135,3422.628356,940.1476846,4362.776041,1787.798899,512.8256743,7.347952791,80.19387395,0.01389721873,600.3813983,57430.67113,53067.89509,9.8189048e-09
135.2,2099.290978,2552.57124,4651.862218,1969.139918,315.479605,3.006464282,60.91223834,0.005725780481,379.4040334,57818.79744,53166.93523,9.862560546e-09
135.4,777.4679932,4172.704787,4950.17278,1426.109135,116.7872199,0.3063720448,32.99562254,0.0006033573657,150.0898178,58169.26467,53219.09189,9.876202967e-09
135.6,55.84714732,5067.544217,5123.391364,404.565096,6.713996832,0.4838632393,9.082590441,0.0008763275488,16.28132684,58356.83106,53233.43969,9.889845387e-09
135.8,261.9559505,4831.86337,5093.819321,-633.0628621,35.13974817,3.497623029,0.004702251527,0.006501334007,38.64857478,58330.00158,53236.18226,9.875293472e-09
136,1303.672516,3571.850967,4875.523483,-1217.169337,189.262969,8.038634897,9.88157864,0.01504673725,207.1982293,58134.32369,53258.80021,9.88075044e-09
136.2,2710.576129,1857.363913,4567.940042,-1083.594045,399.3737228,12.10743043,34.25263164,0.0227616028,445.7565465,57891.74345,53323.80341,9.922587196e-09
136.4,3846.563609,464.2733439,4310.836953,-293.2052047,570.3926614,13.90293828,62.09292657,0.02623962229,646.4147659,57745.37292,53434.53597,9.998075257e-09
136.6,4197.614372,23.41393976,4221.028311,795.6947528,624.9069726,12.62635306,80.80225283,0.02393683619,718.3595153,57794.67988,53573.65157,1.000262273e-08
136.8,3604.502625,734.9899461,4339.492571,1689.643268,538.2230434,8.840170011,81.90967023,0.01686467199,628.9897483,58050.44643,53710.95386,1.002354111e-08
137,2335.089201,2277.744752,4612.833953,1983.492056,349.562729,4.220719485,64.91071795,0.008146555713,418.702313,58429.89153,53817.05758,1.011812856e-08
137.2,963.3731667,3954.103312,4917.476479,1543.888341,144.3257391,0.8136135614,37.49888378,0.001633544698,182.63987,58794.16541,53876.68893,1.01454134e-08
137.4,109.9309942,5005.701424,5115.632419,569.6743597,15.43940444,0.1240192909,12.08500701,0.0001950622958,27.6486258,59011.23686,53895.60444,1.01272235e-08
137.6,161.14018,4956.560809,5117.700989,-498.1534507,21.28864462,2.44777104,0.17926152,0.004446372018,23.92012355,59015.69445,53897.99346,1.016451279e-08
137.8,1094.246763,3828.595477,4922.84224,-1176.160461,159.2731299,6.741715115,7.178957202,0.01247953588,173.2062818,58838.37853,53915.53629,1.017178874e-08
138,2487.491279,2131.862386,4619.353665,-1157.429202,366.9688279,11.09054341,29.92261475,0.02071644935,408.0027025,58592.42137,53973.0677,1.016087481e-08
138.2,3710.786372,633.8926172,4344.678989,-450.5950813,550.3757502,13.56080591,58.11890528,0.02550179868,622.0809632,58422.01318,54077.33419,1.014632289e-08
138.4,4210.723554,12.43510827,4223.158662,624.0163679,626.4691782,13.06022648,79.00464464,0.02472454624,718.5587739,58437.09365,54213.93499,1.017178874e-08
138.6,3760.966356,548.745865,4309.712221,1579.423628,560.7916931,9.819039963,83.12348286,0.01874583373,653.7529617,58663.5461,54353.83388,1.029729901e-08
138.8,2564.713369,2000.245198,4564.958567,1982.533639,383.0639315,5.280119503,68.60873759,0.01022309992,456.9630117,59031.45536,54466.49679,1.031548891e-08
139,1162.832676,3710.212637,4873.045314,1650.326209,173.7409272,1.449587715,42.03047596,0.002914325689,217.2239053,59406.7554,54533.71008,1.030639396e-08
139.2,189.203311,4904.914249,5094.117561,732.8206486,27.5950066,0.0004617530162,15.42236191,9.800335071e-07,43.01783125,59651.94249,54557.82493,1.030639396e-08
139.4,83.95262629,5043.714833,5127.667459,-354.7774248,10.80972792,1.530849533,0.8337527406,0.002680149688,13.17701034,59688.36262,54560.69516,1.035277819e-08
