时间t(s),浮子垂荡位移zf(m),浮子垂荡速度dzf/dt(m/s),浮子纵摇角位移θf(rad),浮子纵摇角速度dθf/dt(rad/s),振子垂荡位移zo(m),振子垂荡速度dzo/dt(m/s),振子纵摇角位移θo(rad),振子纵摇角速度dθo/dt(rad/s)
96.6,-0.287183357281,-0.80992226585,0.0460408483818,0.0805528228513,-0.302561588638,-0.890816462649,0.0477403672508,0.0834196435035
96.8,-0.429341767796,-0.59757329283,0.058692020405,0.0444659691694,-0.459646219289,-0.664821600352,0.0608322564002,0.0459513452501
97,-0.521507107003,-0.314932574462,0.0633931151117,0.00190642623824,-0.563384151993,-0.362511644038,0.0656733287887,0.00180882440402
97.2,-0.552838048066,0.00470649718943,0.0593930214634,-0.0415670738856,-0.601849066435,-0.0183265677046,0.0614976485399,-0.0431976725364
97.4,-0.519678224276,0.323549471974,0.0470957059471,-0.0801233478538,-0.570520323615,0.328753646799,0.0487411817441,-0.0830267101628
97.6,-0.42598395373,0.604074629688,0.0280168556684,-0.108634484134,-0.472802671205,0.639123578384,0.0289872760398,-0.112405777396
97.8,-0.282796205695,0.813677207415,0.00455614385652,-0.123500265784,-0.319743110837,0.876668400522,0.00472545219232,-0.127656118719
98,-0.106860983242,0.92843863905,-0.0203616243975,-0.123110685171,-0.12891030729,1.01297678936,-0.0210198033869,-0.127146831554
98.2,0.0813784527835,0.935602517427,-0.043695191597,-0.107885529954,0.0775395730393,1.03114135225,-0.0451089823524,-0.111333673675
98.4,0.260148075845,0.834697045683,-0.0626676208136,-0.0799793997066,0.275446774671,0.92831167159,-0.0646801398713,-0.0824673675073
98.6,0.408807286445,0.637408399631,-0.0750678931353,-0.0428128137868,0.44155611662,0.716306676737,-0.0774613499409,-0.0441076742555
98.8,0.510170115892,0.366285596528,-0.0794541134375,-0.000577701446926,0.55633576228,0.4201338228,-0.0819782247047,-0.000582416639386
99,0.552454362655,0.0523266200945,-0.0752632272997,0.0421941083488,0.606318900869,0.0747912488602,-0.0776582209531,0.0434862313221
99.2,0.530646347382,-0.268414405479,-0.0628429127051,0.0809795100512,0.585684443067,-0.279040306355,-0.0648532965792,0.0835207361823
99.4,0.447114205822,-0.558880687317,-0.0434195327118,0.111563558575,0.496914285673,-0.599835294861,-0.0448063897949,0.115225645438
99.6,0.311382979745,-0.785254983415,-0.0190063471063,0.130346995145,0.350471507845,-0.85009856563,-0.0195708224913,0.134844013712
99.8,0.139085712289,-0.920874466399,0.00775449954353,0.134704974003,0.16353923111,-1.00079972995,0.00813337292049,0.13954235064
100,-0.0497977852617,-0.949375785388,0.0338269431237,0.123391672457,-0.0420388188028,-1.0348264815,0.0351533116029,0.127912794604
100.2,-0.233226849186,-0.86675353989,0.056096104694,0.0969197958528,-0.242363583885,-0.948907003399,0.0582377840743,0.100445736763
100.4,-0.389669490131,-0.682103364897,0.0717464383339,0.0577869267664,-0.414285976434,-0.753664134692,0.0744469813862,0.0597785284386
100.6,-0.500672501358,-0.416855526477,0.0786573765308,0.0104009579089,-0.538041217988,-0.471912189041,0.0815765253586,0.0105717782303
100.8,-0.553116627748,-0.102388229558,0.0757446469616,-0.0393977267768,-0.599409992146,-0.135740980162,0.078513707155,-0.0410460641255
101,-0.540840775521,0.223842224744,0.0631659466863,-0.0851984021498,-0.591230410376,0.216967488146,0.0654430424347,-0.0884093135406
101.2,-0.465384336351,0.523129859605,0.0423294940294,-0.121086673726,-0.514189585896,0.546237278887,0.0438434794215,-0.125423723287
101.4,-0.335737495614,0.760454793662,0.0156928114808,-0.14262386025,-0.376853189802,0.813945700199,0.0162707344548,-0.147554579541
101.6,-0.167168668746,0.908648344172,-0.0136021370475,-0.14746885641,-0.194871689036,0.988097494169,-0.0140229343885,-0.152432361178
101.8,0.0206544170402,0.951239906832,-0.0421710052383,-0.135524967559,0.0106756615866,1.04706023384,-0.0435426548586,-0.13998575612
102,0.205970403862,0.883893152628,-0.0668152508271,-0.108677651506,0.215707374189,0.982859310088,-0.0689900662454,-0.11218330898
102.2,0.367389136174,0.714592181567,-0.0848711338439,-0.0702971004889,0.39604933493,0.802589348212,-0.0876241075015,-0.0725342600934
102.4,0.486280599902,0.462707117994,-0.094451040118,-0.0246850965799,0.530399888548,0.527555565205,-0.097510407336,-0.025497598595
102.6,0.548867117576,0.156961646721,-0.0945793125784,0.0234130262735,0.602916819481,0.190444461857,-0.097654899092,0.0240632393465
102.8,0.547802524935,-0.167643574036,-0.0852412454756,0.0691876652844,0.605095389612,-0.168819331409,-0.0880420868635,0.0712774556442
103,0.48304936206,-0.473716617241,-0.0673655493821,0.108059354423,0.536741566072,-0.507881556203,-0.0696104054773,0.111508217996
103.2,0.361933063226,-0.725733428868,-0.0427512077241,0.13595258823,0.405960300021,-0.786924548638,-0.0441863209631,0.140549976651
103.4,0.198351474868,-0.89413576803,-0.0139359323633,0.149614827859,0.228171106381,-0.973353757388,-0.014370193574,0.154935150417
103.6,0.0112228287413,-0.958777027141,0.016006393053,0.147006857139,0.0242545548736,-1.04571063435,0.0166563530783,0.152408399996
103.8,-0.17765964437,-0.911364037775,0.0437506350093,0.127722914345,-0.181958055696,-0.996229077135,0.045427069975,0.132463019861
104,-0.346141657041,-0.756669218867,0.066083491071,0.0933285625317,-0.366526714831,-0.831536066836,0.0685844495481,0.0967365733775
104.2,-0.474325807873,-0.512327302653,0.080313046578,0.0474604845162,-0.508185703673,-0.571389030426,0.0833222558809,0.0490822616109
104.4,-0.546992687437,-0.207048658096,0.0846620380424,-0.00445506132404,-0.590710170432,-0.245885758101,0.0878005661138,-0.00478678061809
104.6,-0.555502629443,0.122765941385,0.078561183902,-0.0559167144766,-0.604634168819,0.108104535478,0.0814456937968,-0.0580839745499
104.8,-0.498885128618,0.437670400482,0.0627638469262,-0.100387512017,-0.548230037324,0.450694702756,0.0650589754167,-0.104040589549
105,-0.38393329306,0.700324426946,0.0392414436292,-0.132394998044,-0.427733874449,0.742779780787,0.0406982295134,-0.137034127733
105.2,-0.224297936082,0.8801881052,0.0108794314582,-0.148377152425,-0.256792556153,0.950049028138,0.0113568555,-0.153435320664
105.4,-0.0387570247224,0.956978500739,-0.0189514712351,-0.147064719839,-0.0550865491344,1.04716240242,-0.019480028732,-0.151974968908
105.6,0.151052472565,0.922580231752,-0.0468514204431,-0.129386297687,0.15385021689,1.02144796056,-0.0483040812033,-0.133640417112
105.8,0.323137757862,0.78152388892,-0.069792237795,-0.098041747318,0.345417070488,0.875104456392,-0.0719962176557,-0.101247682883
106,0.457625430262,0.550259639282,-0.0854161615072,-0.0569395840969,0.496958640815,0.625188227111,-0.0881351796168,-0.0588564784115
106.2,0.538981824361,0.25534416759,-0.0922220642161,-0.010654306283,0.590547097227,0.301389129862,-0.095185847803,-0.0111757068762
106.4,0.557766161923,-0.0694050368586,-0.0896524733706,0.0360161476565,0.615144344284,-0.0578239435339,-0.0925783117343,0.0369176117339
106.6,0.511723282972,-0.386624632469,-0.0781031104206,0.0783870299696,0.567891892173,-0.409956022332,-0.0807076084774,0.0806902564308
106.8,0.406075239793,-0.659625343853,-0.0588719919096,0.112165360638,0.454412507364,-0.713527790629,-0.0608839020722,0.115756462153
107,0.252960546378,-0.856604433549,-0.0340529290848,0.133738174421,0.288114532456,-0.932934420524,-0.0352406773523,0.138320006121
107.2,0.0700761194913,-0.954325256682,-0.00636611780515,0.140517395183,0.0885798249558,-1.04267051294,-0.00658042468431,0.145565416056
107.4,-0.121327758218,-0.94085237658,0.0210857667306,0.13133265253,-0.120786877996,-1.03039772223,0.0218712737966,0.136163150563
107.6,-0.298882648208,-0.817086380589,0.045138827201,0.106793324813,-0.315561011921,-0.898323421927,0.0468105303229,0.110719021629
107.8,-0.441710407874,-0.596937781512,0.0629476026584,0.0694853123738,-0.473180439116,-0.662602308792,0.0652676662672,0.0719735454477
108,-0.532918905757,-0.30600590946,0.0723751052705,0.0238559661416,-0.575522624102,-0.350961751945,0.0750231551582,0.0246230712904
108.2,-0.561677932955,0.0212921379466,0.0723202920157,-0.0243025788517,-0.610880707931,0.000807881747191,0.0749462563472,-0.0252719366453
108.4,-0.524579271355,0.345945857978,0.062903984864,-0.068732292135,-0.575184897608,0.352791320485,0.0651790678791,-0.0712186005426
108.6,-0.426061419181,0.629353497857,0.0454579656311,-0.103754822875,-0.472428876621,0.664933305279,0.0471157420666,-0.107365480645
108.8,-0.277827340793,0.838234944447,0.0223122624924,-0.125194732265,-0.31429674974,0.901064277975,0.0231761993694,-0.129435250137
109,-0.0973616416731,0.948603411824,-0.00356825805293,-0.13093283347,-0.118976989678,1.0329831175,-0.00357132151365,-0.135274794906
109.2,0.0942061950542,0.948286877425,-0.0290119591019,-0.12100031354,0.0908178500956,1.04420745183,-0.0298514145729,-0.124944936423
109.4,0.274588822335,0.837925895149,-0.0510471877538,-0.097295979357,0.290481197719,0.932567738846,-0.0526007968699,-0.1004353057
109.6,0.422888821509,0.630616957152,-0.0672289524386,-0.0630987958961,0.456476524373,0.710856437532,-0.0693059123577,-0.0651594436744
109.8,0.521954204847,0.350366770275,-0.0758617877639,-0.0225403494108,0.569210472886,0.405285222335,-0.078230501881,-0.0233833463342
110,0.560314482113,0.0294606523889,-0.0761222635074,0.0198603120868,0.615405063,0.0521169128926,-0.0785333397517,0.0202827436482
110.2,0.533493687734,-0.295098311495,-0.0680977564925,0.0595693562744,0.589669058061,-0.306857368377,-0.0702977956067,0.0612520418344
110.4,0.444543492833,-0.585758991505,-0.0527580129316,0.0923455127901,0.495105046619,-0.629338828241,-0.05450110132,0.095209293122
110.6,0.303720391473,-0.80872395592,-0.0318672046092,0.114537475828,0.342908200064,-0.87750209107,-0.0329368319506,0.118353611119
110.8,0.127333604678,-0.937855396783,-0.00783333435463,0.123418078653,0.15101265148,-1.02245728843,-0.00807903944556,0.127751728597
111,-0.0641097008284,-0.957731619197,0.0165136352431,0.117558421542,-0.0580606238918,-1.04768412487,0.0171368686053,0.121805279172
111.2,-0.248258370865,-0.865542043913,0.0382180414969,0.0971823672779,-0.259896062627,-0.950919711575,0.0396278401188,0.100699356526
111.4,-0.403517231303,-0.67162597997,0.0545543827136,0.0643854536016,-0.43106742098,-0.744158907859,0.0565490878585,0.0666464010064
111.6,-0.511607437671,-0.398518879874,0.0634018562154,0.0230810155169,-0.551834521872,-0.451833921657,0.0656958528064,0.0237842033132
111.8,-0.559780764938,-0.0784483456083,0.0635720074941,-0.0214238915481,-0.608333082872,-0.107674065061,0.0658450660734,-0.0223233313699
112,-0.542388248095,0.250566762455,0.0550143517802,-0.0632106148446,-0.594060029399,0.249098281057,0.0569610041751,-0.0655282658126
112.2,-0.461566991873,0.549522127458,0.03884181952,-0.0967307781849,-0.510571455386,0.577793980136,0.0402116251243,-0.100111785805
112.4,-0.326939712231,0.783349452574,0.01716141228,-0.117725393883,-0.367363798222,0.840400255033,0.0177864081382,-0.121710580602
112.6,-0.154389313008,0.925119779615,-0.00725107627556,-0.123831774566,-0.180915388219,1.00581276943,-0.00744172537759,-0.127918754422
112.8,0.0358848101628,0.958962115656,-0.0313552428624,-0.114760531361,0.0271023783944,1.05381021609,-0.0323324336689,-0.118462331228
113,0.221748786962,0.881529067252,-0.0522455175947,-0.0920907416857,0.232321813493,0.978013004599,-0.0538894321353,-0.0949973946604
113.2,0.381670992293,0.702102350334,-0.0674837685319,-0.058835225464,0.410597021795,0.787031349825,-0.0696048023908,-0.0606648798741
113.4,0.497154975604,0.441466044047,-0.0753358343783,-0.0189385098223,0.540936772984,0.503460384201,-0.0777021866133,-0.019548379952
113.6,0.554830701896,0.129629689137,-0.0749107389085,0.023181701329,0.608037901732,0.160971605805,-0.0772731087811,0.0238325649651
113.8,0.54798493152,-0.197471349107,-0.0662164751495,0.0630092058517,0.604095327691,-0.19990214628,-0.0683235627687,0.0649044079246
114,0.477351539659,-0.502013953069,-0.0501479662392,0.0962399488159,0.529692149471,-0.536651949376,-0.0517574875554,0.0992983917116
114.2,0.351057000358,-0.748612134094,-0.0284149609162,0.119081849017,0.393691561632,-0.809806403281,-0.0293128499307,0.123088212996
114.4,0.183716196447,-0.908401580215,-0.00340662050536,0.128594185465,0.212153755724,-0.987586353914,-0.00344143733766,0.133131310956
114.6,-0.00522388403776,-0.962406256094,0.0220171403688,0.123077726986,0.00640060927307,-1.04968045337,0.0228936334501,0.127542831482
114.8,-0.19371174463,-0.903837981515,0.0448137052444,0.102464423597,-0.199540452974,-0.989589830312,0.0465199005098,0.106187811363
115,-0.359652169391,-0.739096204491,0.0621147223747,0.0685941019885,-0.381781529998,-0.815129797749,0.0644419662053,0.0710010929215
115.2,-0.483521906438,-0.487290525964,0.0716150773878,0.0252337741967,-0.51932936499,-0.547066414857,0.0742604330618,0.0259715172134
115.4,-0.550731411483,-0.178169944653,0.0719295216428,-0.0222787262893,-0.596415275352,-0.216332386848,0.0745466311614,-0.0232894246079
115.6,-0.553416874364,0.151465487778,0.0628377825708,-0.0677845441764,-0.604181883086,0.139514013135,0.0650907538545,-0.0703674597171
115.8,-0.491394784461,0.462447708233,0.045350310972,-0.105312142797,-0.541629173675,0.480106217199,0.0469590538766,-0.109097929974
116,-0.372132803366,0.718245773728,0.0215679379039,-0.130080002119,-0.415780423416,0.766263247536,0.0223391514421,-0.134582563172
116.2,-0.20976230872,0.889405547699,-0.00563442326838,-0.139213206168,-0.241025323705,0.964223242642,-0.00579089634177,-0.143897214993
116.4,-0.0233173559935,0.956771877751,-0.0330239459835,-0.132013931208,-0.0376076466152,1.04988056054,-0.0340909930942,-0.136351188401
116.6,0.165527345248,0.913274168484,-0.0574358649917,-0.109806049861,0.170675503713,1.01227463231,-0.0592962619259,-0.113333977368
116.8,0.334939065899,0.764375391379,-0.076137710235,-0.0755035168715,0.359318027488,0.855399918711,-0.0785933081312,-0.0778838787121
117,0.465378913073,0.527333097754,-0.0870947402459,-0.033081537841,0.506094097651,0.597814235601,-0.0898949560199,-0.0341284198832
117.2,0.541792750249,0.229334316825,-0.0891315852514,0.012916205998,0.593755981878,0.270188619086,-0.0920020172371,0.013263761042
117.4,0.555320673596,-0.095435066243,-0.0820045190381,0.0577748351011,0.612083301095,-0.0886142975654,-0.084666315765,0.0595085350382
117.6,0.504329403493,-0.409578986783,-0.0664034930671,0.0969197140093,0.559056861315,-0.436269893575,-0.0685843396892,0.0999789862078
117.8,0.394633337823,-0.676735082528,-0.0438960769831,0.126197144052,0.441052582938,-0.731980035773,-0.0453453532982,0.130410810485
118,0.238864494305,-0.865752087358,-0.016812824358,0.142188774656,0.272050250874,-0.941261392716,-0.0173327386935,0.147187860755
118.2,0.055056554698,-0.954295406014,0.011936861774,0.142593299208,0.0719441807071,-1.04005021496,0.0124477528827,0.147789079896
118.4,-0.135401963436,-0.931499364941,0.0391301765313,0.126647167222,-0.135852080093,-1.01755974899,0.0406404361547,0.131323459774
118.6,-0.310228356395,-0.799420016293,0.06157673382,0.0954860136637,-0.327202663809,-0.877370058221,0.0639125458822,0.0989642065253
118.8,-0.44886148413,-0.573103519963,0.0765186158052,0.0522989259572,-0.480067210496,-0.636557051216,0.0793874198249,0.0540908500089
119,-0.534938464915,-0.279104053982,0.0820278939749,0.00212804887459,-0.57697165911,-0.323189470861,0.0850662498497,0.00202056003928
119.2,-0.55831399018,0.04759541975,0.0773215247652,-0.0487587590069,-0.606872663494,0.0271053728847,0.0801522288771,-0.0506938497268
119.4,-0.516322770925,0.367993944881,0.0629128856345,-0.0938472685117,-0.566298266514,0.374866496676,0.0651981084803,-0.0972991094033
119.6,-0.414079819002,0.644140887424,0.0405508464194,-0.127472534717,-0.459737496083,0.680585779815,0.0420324995394,-0.131968653326
119.8,-0.263778457359,0.843931601193,0.0129540975307,-0.145720571811,-0.299257026524,0.908679852521,0.0134778533812,-0.150708476182
120,-0.0831280800673,0.944806350835,-0.016594555683,-0.146901612083,-0.10329987394,1.0316624431,-0.0170702672271,-0.151816214843
120.2,0.106801042848,0.935957491983,-0.0446998017684,-0.13154383621,0.105331366628,1.033987892,-0.0461071132393,-0.135865564597
120.4,0.284026860589,0.819093910032,-0.068265219905,-0.102026791369,0.302146899662,0.914594377294,-0.0704418356592,-0.105340444418
120.6,0.428131648287,0.607980262053,-0.0848111322878,-0.0620442587399,0.463949093793,0.687345366891,-0.0875260677105,-0.0640821209243
120.8,0.522535687331,0.326884863263,-0.0926822003564,-0.016060919383,0.571672973846,0.379239400285,-0.0956657444006,-0.0166977826882
121,0.55635540585,0.00798586818948,-0.091154176894,0.0311437449917,0.612683268063,0.0268793669722,-0.0941217262659,0.0319414870695
121.2,0.525647815092,-0.312135878003,-0.0804602233937,0.0748263018522,0.58225093668,-0.328084813304,-0.0831257770541,0.0770410502056
121.4,0.433887228247,-0.59659693074,-0.0617545845273,0.11056497111,0.48406908096,-0.643914590868,-0.063842527767,0.114099029685
121.6,0.291602269581,-0.812419649455,-0.03702013103,0.134546600756,0.329777903662,-0.883661284886,-0.0382895542896,0.139135206411
121.8,0.115204527061,-0.934324259457,-0.00891360484641,0.143908297296,0.137558301423,-1.01952423642,-0.00919899365235,0.149059676672
122,-0.0748623322124,-0.947672779733,0.019463725256,0.137136555654,-0.0700524969907,-1.0361800934,0.0202096039664,0.142177133303
122.2,-0.256452975961,-0.850285343141,0.0448759976156,0.114457074602,-0.268861946681,-0.932534860367,0.0465590319413,0.11867555729
122.4,-0.40828639076,-0.652954139914,0.0643294058955,0.0780871844631,-0.435882626348,-0.721538205349,0.0667234890431,0.0808995473838
122.6,-0.512471845166,-0.378505241354,0.0754728531172,0.0321993318668,-0.551965680278,-0.428161825379,0.0782577694481,0.0332607611048
122.8,-0.556692617123,-0.0593096775717,0.0769524654775,-0.0175145873173,-0.603892450574,-0.0861271402781,0.0797665801959,-0.0182730414493
123,-0.53574378225,0.266639145165,0.0686383343816,-0.0646710539409,-0.585748959973,0.265884304652,0.0711322910694,-0.0670651076915
123.2,-0.45217975559,0.560589882555,0.0516591149296,-0.103248058743,-0.499532223275,0.58808532394,0.0535410105645,-0.106899258312
123.4,-0.31596243441,0.788007555376,0.0282267924792,-0.12857899518,-0.354984280164,0.843471354208,0.0292936072838,-0.132989721054
123.6,-0.143179530597,0.922763265409,0.00129235229169,-0.138012799146,-0.168635717025,1.00183642539,0.00144636980827,-0.142638971621
123.8,0.045942852852,0.949940599066,-0.0258846583126,-0.13110895158,0.0379497886126,1.04365678394,-0.0266330944022,-0.135424351497
124,0.229435532164,0.867118835904,-0.0501620676881,-0.109418763228,0.240632896901,0.963069950449,-0.0517042630605,-0.112975995701
124.2,0.386098614509,0.684297231041,-0.0688692971699,-0.0760181730914,0.415585384502,0.769066893252,-0.071019378131,-0.0784990295993
124.4,0.497879446025,0.422650269576,-0.0800583047941,-0.0349681403119,0.542196557831,0.484485677064,-0.0825812104663,-0.0361967964029
124.6,0.551893551505,0.11221509088,-0.0826500418479,0.00917664073145,0.605574996658,0.143058251932,-0.085287127403,0.00926890098418
124.8,0.541884634958,-0.211377457187,-0.0764919946062,0.0517636280572,0.598317569958,-0.214844628091,-0.0789774444049,0.0531850891971
125,0.468955125548,-0.510869512179,-0.0623451465889,0.088359135351,0.521354636619,-0.547093203168,-0.0644171187334,0.0910552019929
125.2,0.341468565646,-0.75160796124,-0.0418111818478,0.115039480608,0.3838036135,-0.814754129777,-0.0432303532389,0.118825115747
125.4,0.174122293986,-0.905523320717,-0.0171992208232,0.128711780147,0.201862581357,-0.986658842416,-0.0177828075728,0.13319907537
125.6,-0.0137099808173,-0.954382888548,0.00867664854434,0.127483812998,-0.0031314932426,-1.04310359008,0.00901321254131,0.132088997078
125.8,-0.200184194284,-0.891979445424,0.0327758115332,0.111041361542,-0.207253834329,-0.97815628897,0.0339893477238,0.115095834673
126,-0.363505061927,-0.725046145877,0.0521775462186,0.0809291557349,-0.38682766527,-0.800149164295,0.054095978601,0.0838385297036
126.2,-0.484488294472,-0.472750392501,0.06446245737,0.0405965055078,-0.52116780256,-0.530293799026,0.0668134659944,0.0419684375259
126.4,-0.548870359739,-0.164666931556,0.06806902799,-0.0049116854979,-0.594890170824,-0.199826352661,0.0705273002222,-0.00521163632362
126.6,-0.549063487019,0.162710524898,0.0625494173748,-0.0496471472113,-0.599559227408,0.153645654284,0.0647881290673,-0.0515055076597
126.8,-0.485094986703,0.47054416296,0.0486568175307,-0.0877186622307,-0.534572862315,0.490053717149,0.0503926269627,-0.0908245172262
127,-0.364580618647,0.722595783093,0.0282335846972,-0.114276743599,-0.40725722364,0.770856871234,0.0292595264734,-0.118188752559
127.2,-0.201744700731,0.889677252934,0.00392321040069,-0.126250097926,-0.232153353971,0.963135346029,0.00412802716494,-0.130463107824
127.4,-0.0156591180059,0.952928400624,-0.0212246329366,-0.122663818908,-0.0294860508475,1.04360711114,-0.0218499204895,-0.126670257978
127.6,0.172029203611,0.905641947871,-0.0441694714077,-0.104538898281,0.177113066915,1.00193063436,-0.0455371768406,-0.107889953787
127.8,0.339593626938,0.753691758746,-0.0622437871826,-0.0745045775428,0.363399892412,0.842445330285,-0.0641871666626,-0.0768662577675
128,0.467682365407,0.514719904801,-0.0734248476389,-0.0362935415431,0.507454632288,0.583815699416,-0.0757243881977,-0.0374724153454
128.2,0.541495388527,0.216186004216,-0.076505430049,0.00574765362968,0.592339083213,0.256652118964,-0.0789154105612,0.00582767380349
128.4,0.552464960287,-0.107622589572,-0.0711740758768,0.0470689410868,0.608117967234,-0.100361024445,-0.0734412344829,0.0484140661668
128.6,0.499251223882,-0.419398832373,-0.0580215317044,0.0832492292433,0.553011579577,-0.445175110288,-0.0598966939962,0.0858090542207
128.8,0.38792603907,-0.683046872854,-0.0384849578531,0.110295639505,0.433571445065,-0.737351153285,-0.0397386054487,0.113910959538
129,0.231310325135,-0.86782850322,-0.014730957829,0.124963947467,0.263875690124,-0.942810141511,-0.0151828605793,0.129291014534
129.2,0.0475327059787,-0.95192799287,0.0105302597969,0.125127274448,0.0638371402618,-1.03786928274,0.010970976131,0.129622268911
129.4,-0.14203328263,-0.925048940219,0.0343074189072,0.110164116884,-0.143179812658,-1.01202797951,0.0356094354132,0.114171359299
129.6,-0.315232294335,-0.789785951549,0.0536630335661,0.0812735018264,-0.333133526409,-0.869032888179,0.0556654240447,0.0841795946447
129.8,-0.45172657472,-0.56158883788,0.0660928774757,0.0415819489802,-0.48410288041,-0.626057601744,0.0685285250217,0.04295730757
130,-0.535435531504,-0.267184373389,0.0698948070916,-0.00408760692232,-0.578753705241,-0.311295636794,0.0724359561779,-0.00441379106935
130.2,-0.556503572442,0.0585422988602,0.0644520229984,-0.0498392761027,-0.60621613813,0.039411465632,0.0667633099987,-0.0517770566526
130.4,-0.512511992751,0.37690752813,0.0503580646267,-0.0896364190577,-0.563240982414,0.386341540952,0.0521443808587,-0.0928840899812
130.6,-0.408747295521,0.650369301218,0.0293424405503,-0.118316837372,-0.454585092902,0.689827069264,0.0303842869925,-0.122432341554
130.8,-0.257495560219,0.847181495371,0.00400871456327,-0.132408397386,-0.292590314353,0.914392618701,0.00418314236938,-0.136878956131
131,-0.0764994196806,0.945016704327,-0.022552293938,-0.130541064083,-0.0959203837396,1.03298407329,-0.0232635915011,-0.134842376556
131.2,0.113172648679,0.933196207567,-0.0471868797858,-0.113419213806,0.112512553553,1.03070623611,-0.0487009664533,-0.117073230386
131.4,0.289562645096,0.813537511344,-0.0670620153688,-0.0834684259641,0.308244681496,0.907168518608,-0.0692100397868,-0.086103413385
131.6,0.432302934592,0.59996475279,-0.079960257013,-0.0443310422836,0.468226250697,0.676762835901,-0.0825132895447,-0.0457208670576
131.8,0.524902595988,0.316971172358,-0.08447153591,-0.000359221814217,0.573625558081,0.366811074178,-0.0871695228126,-0.000412405311854
132,0.556615539378,-0.00301221476396,-0.0800907290378,0.0438129241081,0.612085803091,0.0140508867156,-0.0826646134648,0.0451040329606
132.2,0.52368473447,-0.323182558653,-0.0672389743854,0.0836074211659,0.579167600464,-0.339885834618,-0.0694233512672,0.0861990165659
132.4,0.429807231936,-0.606518142549,-0.0472231495431,0.114792495188,0.478836388785,-0.653415072304,-0.048768961161,0.118552907102
132.6,0.285750471891,-0.82002377139,-0.0221369445929,0.133786510624,0.322960076249,-0.88987999979,-0.0228372466863,0.138412557888
132.8,0.108154098798,-0.938548660408,0.00530417454746,0.138018684899,0.129876081694,-1.0218939314,0.00557396855399,0.142990259956
133,-0.0823524100409,-0.947751230837,0.0320055370873,0.126336416155,-0.0778119119183,-1.03460460632,0.033248387262,0.130976700515
133.2,-0.26351475023,-0.845922254486,0.0548159899981,0.0993809495093,-0.275935795504,-0.927336184545,0.056895918384,0.103005906162
133.4,-0.414052081738,-0.644463761265,0.0709116944476,0.0597971431601,-0.441602328154,-0.713306877256,0.0735689234629,0.061876234281
133.6,-0.516201882628,-0.366849906681,0.078192675139,0.0121284806611,-0.5557937381,-0.41759654848,0.0810859600873,0.0123883178709
133.8,-0.557896383008,-0.0459832617958,0.0756180941644,-0.0376978640909,-0.605435244392,-0.0739685158646,0.0783800340354,-0.0392469377155
134,-0.534261223499,0.279878967524,0.0633989777361,-0.0832623100718,-0.584769904937,0.278786258255,0.0656900211023,-0.086362007815
134.2,-0.448200343023,0.572061973537,0.0429901069828,-0.11872555371,-0.495986669687,0.600642153898,0.0445412765536,-0.122942021396
134.4,-0.309978947725,0.796398178336,0.0168738058327,-0.139785676367,-0.349074142304,0.854313652885,0.0175136777426,-0.144589925087
134.6,-0.135897205258,0.927271733604,-0.0118133401775,-0.144259221814,-0.160853608791,1.00947040059,-0.0121466619178,-0.149094959466
134.8,0.0537101685517,0.950270067138,-0.0397224867499,-0.132187221276,0.0468267608501,1.04679335758,-0.0409816874847,-0.136528125828
135,0.236857480792,0.863383680031,-0.0637138318689,-0.10554713962,0.249619964739,0.960971074574,-0.0657542536095,-0.10895615816
135.2,0.392400986612,0.676932647012,-0.0811955160266,-0.0677488878834,0.42362391865,0.761749195948,-0.0837985211808,-0.0699293548277
135.4,0.502402658574,0.412362014825,-0.0903550619317,-0.0230889824317,0.548308697167,0.472726289084,-0.093257979019,-0.0238938761971
135.6,0.554144050529,0.09995345216,-0.090287392771,0.0237256939672,0.60900323328,0.128251771841,-0.0932097762647,0.0243370563558
135.8,0.541580525918,-0.224454832266,-0.0810380945393,0.067949298451,0.598627652449,-0.230897820274,-0.0836974773905,0.0699615300108
136,0.46606120803,-0.523468121444,-0.063580919835,0.1050919165,0.518493954652,-0.562415475692,-0.0657035581985,0.108424871752
136.2,0.336213850302,-0.762399304287,-0.0397387811483,0.131201304622,0.378113419036,-0.827424148837,-0.0410796454253,0.135632094447
136.4,0.166994944404,-0.913264967348,-0.0120444909395,0.14319111835,0.194042558764,-0.995054786253,-0.0124242473956,0.148278701203
136.6,-0.0219922827274,-0.958043014699,0.0164707131512,0.139232407485,-0.0121074058256,-1.04614192912,0.0171217273084,0.144333972402
136.8,-0.208729114998,-0.890865443144,0.0425696439059,0.119157679409,-0.216264787339,-0.9754728175,0.0441821945937,0.123554452046
137,-0.371326962693,-0.718940434866,0.0631744069898,0.0847606888662,-0.394757528946,-0.792149969563,0.0655421265385,0.0878271113905
137.2,-0.490616358095,-0.462036941836,0.0757685059667,0.0398396612566,-0.527050410519,-0.5180404959,0.0785807283168,0.0411740554876
137.4,-0.55247724864,-0.150399678723,0.0787706332991,-0.0101444290804,-0.59801796123,-0.184798733933,0.0816639706548,-0.01066466055
137.6,-0.549596539937,0.178860301991,0.0717981348952,-0.0588216381273,-0.599540742575,0.169804113892,0.0744120273554,-0.0610520164434
137.8,-0.482381377311,0.486496922126,0.0557480720624,-0.0999476762079,-0.531346394719,0.505708024723,0.0577731283982,-0.103532807549
